route,hour,minute,lat,lon,year,month,day
77,12,0,41.937736886446594,-87.83132359238921,2024,8,11
78,12,0,41.95319366455078,-87.80902099609375,2024,8,11
79,12,0,41.74971309461092,-87.71395111083984,2024,8,11
80,12,0,41.95426771375868,-87.66824086507161,2024,8,11
81,12,0,41.96883722253748,-87.67266577643318,2024,8,11
81W,12,0,41.96836853027344,-87.79941101074219,2024,8,11
82,12,0,41.854165649414064,-87.7150650024414,2024,8,11
84,12,0,41.990064122126654,-87.74016301081731,2024,8,11
85,12,0,41.94877297537668,-87.76685333251953,2024,8,11
87,12,0,41.73610097711737,-87.64416885375977,2024,8,11
88,12,0,41.98899895804269,-87.79315730503627,2024,8,11
90,12,0,41.97149058750698,-87.8071060180664,2024,8,11
91,12,0,41.96349334716797,-87.77710469563802,2024,8,11
92,12,0,41.97577536284034,-87.71112071934031,2024,8,11
94,12,0,41.92948163788894,-87.6976547241211,2024,8,11
95,12,0,41.72306442260742,-87.585205078125,2024,8,11
97,12,0,42.03574079625747,-87.7501672482958,2024,8,11
111,12,0,41.71421449324664,-87.60491685306324,2024,8,11
